model,query,has_context,gt_intent,gt_scope,pred_raw,pred_intent,pred_scope,route_ok,latency_ms
Qwen3-8B,"Nhiệt độ ở Thường Tín, Thường Tín hiện tại bao nhiêu?",False,temperature_query,ward,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.9}",temperature_query,ward,True,1396.5
Qwen3-8B,Chiều mai ở Thanh Xuân có thể nhiệt độ cao nhất sẽ đạt bao nhiêu?,False,temperature_query,district,"{""intent"": ""temperature_query"", ""scope"": ""district"", ""confidence"": 0.9}",temperature_query,district,True,1396.7
Qwen3-8B,thoi tiet may hom nay hay thay doi qua ban nhi?,False,seasonal_context,city,"{""intent"": ""seasonal_context"", ""scope"": ""city"", ""confidence"": 0.9}",seasonal_context,city,True,1459.7
Qwen3-8B,Sáng ngày mai quận Đống Đa thế nào?,True,hourly_forecast,district,"{""intent"": ""location_comparison"", ""scope"": ""district"", ""confidence"": 0.9}",location_comparison,district,False,1418.1
Qwen3-8B,Thời tiết ở chợ Đồng Xuân có khác gì ở ngã tư Hàng Đường không?,False,location_comparison,district,"{""intent"": ""location_comparison"", ""scope"": ""district"", ""confidence"": 0.9}",location_comparison,district,True,1398.7
Qwen3-8B,Nhiệt độ Hà Nội mấy ngày nay có xu hướng tăng hay giảm?,False,seasonal_context,city,"{""intent"": ""seasonal_context"", ""scope"": ""city"", ""confidence"": 0.9}",seasonal_context,city,True,1459.0
Qwen3-8B,Gió ở Công viên Cầu Giấy lúc này mạnh không?,False,wind_query,district,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.9}",wind_query,district,True,1391.7
Qwen3-8B,cuoi tuan nay co bao hay ap thap nhiet doi anh huong den ha noi khong?,False,weather_alert,city,"{""intent"": ""weather_alert"", ""scope"": ""city"", ""confidence"": 0.9}",weather_alert,city,True,1404.2
Qwen3-8B,thoi tiet co de chiu khong?,True,activity_weather,district,"{""intent"": ""temperature_query"", ""scope"": ""district"", ""confidence"": 0.96, ""rewritten_query"": ""Nhiệt độ ở quận Hoàn Kiếm có dễ chịu không?""}",temperature_query,district,False,2933.6
Qwen3-8B,Thời tiết ở khu vực ĐH Bách Khoa chiều nay sẽ diễn biến ra sao?,False,hourly_forecast,district,"{""intent"": ""hourly_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",hourly_forecast,district,True,1526.2
Qwen3-8B,Cần chuẩn bị gì?,True,weather_alert,city,"{""intent"": ""weather_alert"", ""scope"": ""city"", ""confidence"": 0.96, ""rewritten_query"": ""Cảnh báo thời tiết Hà Nội hôm nay, cần chuẩn bị gì không?""}",weather_alert,city,True,3040.8
Qwen3-8B,Áp suất ở Chùa Trấn Quốc giờ này bao nhiêu?,False,expert_weather_param,district,"{""intent"": ""expert_weather_param"", ""scope"": ""district"", ""confidence"": 0.9}",expert_weather_param,district,True,1457.0
Qwen3-8B,Cho mình xem dự báo theo giờ Hà Nội trưa nay,False,hourly_forecast,city,"{""intent"": ""hourly_forecast"", ""scope"": ""city"", ""confidence"": 0.9}",hourly_forecast,city,True,1521.2
Qwen3-8B,"sang nay thoi tiet o lang, dong da co on khong nhi?",False,weather_overview,ward,"{""intent"": ""weather_alert"", ""scope"": ""ward"", ""confidence"": 0.9}",weather_alert,ward,False,1396.3
Qwen3-8B,thu tu o ha noi du bao nhiet do la bao nhieu?,False,temperature_query,city,"{""intent"": ""temperature_query"", ""scope"": ""city"", ""confidence"": 0.9}",temperature_query,city,True,1395.0
Qwen3-8B,Tổng quan thời tiết Thanh Oai buổi tối,False,weather_overview,district,"{""intent"": ""weather_overview"", ""scope"": ""district"", ""confidence"": 0.9}",weather_overview,district,True,1455.3
Qwen3-8B,co mua o san my dinh khong?,False,rain_query,district,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.9}",rain_query,district,True,1395.7
Qwen3-8B,Long Biên tối nay có mưa không?,False,rain_query,district,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.9}",rain_query,district,True,1390.3
Qwen3-8B,Hà Nội hôm nay khác hôm qua thế nào?,False,seasonal_context,city,"{""intent"": ""seasonal_context"", ""scope"": ""city"", ""confidence"": 0.9}",seasonal_context,city,True,1453.1
Qwen3-8B,Dự báo thời tiết tuần sau thế nào?,True,seasonal_context,city,"{""intent"": ""seasonal_context"", ""scope"": ""city"", ""confidence"": 0.96, ""rewritten_query"": ""Xu hướng nhiệt độ Hà Nội tuần sau như thế nào?""}",seasonal_context,city,True,2856.5
Qwen3-8B,"hom nay thoi tiet o yen lang, me linh co gi dac biet vao buoi toi khong?",False,weather_overview,ward,"{""intent"": ""weather_overview"", ""scope"": ""ward"", ""confidence"": 0.9}",weather_overview,ward,True,1470.7
Qwen3-8B,Khu vực Times City chiều nay mưa không nhỉ?,False,rain_query,district,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.9}",rain_query,district,True,1391.6
Qwen3-8B,Gió mạnh cỡ nào?,True,weather_alert,district,"{""intent"": ""weather_alert"", ""scope"": ""district"", ""confidence"": 0.95, ""rewritten_query"": ""Gió giông ở quận Gia Lâm mạnh cỡ nào?""}",weather_alert,district,True,2846.9
Qwen3-8B,Tình hình thời tiết ở Bến xe Giáp Bát hôm nay có ổn không?,False,weather_overview,district,"{""intent"": ""weather_overview"", ""scope"": ""district"", ""confidence"": 0.9}",weather_overview,district,True,1461.4
Qwen3-8B,Ở Đông Anh đêm nay nhiệt độ sẽ rơi xuống mức nào?,False,temperature_query,district,"{""intent"": ""temperature_query"", ""scope"": ""district"", ""confidence"": 0.9}",temperature_query,district,True,1393.9
Qwen3-8B,Gió ở Sơn Đồng hiện tại mạnh không?,False,wind_query,ward,"{""intent"": ""wind_query"", ""scope"": ""ward"", ""confidence"": 0.9}",wind_query,ward,True,1389.5
Qwen3-8B,Phường Hồng Vân hôm nay nhìn chung thế nào?,False,weather_overview,ward,"{""intent"": ""weather_overview"", ""scope"": ""ward"", ""confidence"": 0.9}",weather_overview,ward,True,1455.6
Qwen3-8B,Sơn Đồng bây giờ thời tiết thế nào?,False,current_weather,ward,"{""intent"": ""current_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",current_weather,ward,True,1389.9
Qwen3-8B,"Trong 3 giờ tới, phường Xuân Đỉnh có khả năng xuất hiện giông bão không?",False,hourly_forecast,ward,"{""intent"": ""weather_alert"", ""scope"": ""ward"", ""confidence"": 0.9}",weather_alert,ward,False,1398.7
Qwen3-8B,"Cách đây 2 ngày, thời tiết ở Cao tốc Pháp Vân có gì đặc biệt không?",False,historical_weather,district,"{""intent"": ""historical_weather"", ""scope"": ""district"", ""confidence"": 0.9}",historical_weather,district,True,1459.2
Qwen3-8B,Ngày mai UV thế nào?,True,expert_weather_param,city,"{""intent"": ""expert_weather_param"", ""scope"": ""city"", ""confidence"": 0.91, ""rewritten_query"": ""Chỉ số UV Hà Nội ngày mai ra sao?""}",expert_weather_param,city,True,2783.8
Qwen3-8B,Ở Hồ Hoàn Kiếm hôm nay mặc gì cho phù hợp?,False,activity_weather,district,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.9}",activity_weather,district,True,1393.1
Qwen3-8B,"Gần đây, quận Hoàn Kiếm có thấy thời tiết diễn biến lạ không?",False,seasonal_context,district,"{""intent"": ""seasonal_context"", ""scope"": ""district"", ""confidence"": 0.9}",seasonal_context,district,True,1460.2
Qwen3-8B,ngoai troi o hoan kiem gio nhiet do bao nhieu do?,False,temperature_query,district,"{""intent"": ""temperature_query"", ""scope"": ""district"", ""confidence"": 0.9}",temperature_query,district,True,1401.6
Qwen3-8B,Chiều nay ở phường Bình Minh có thấy sương mù không nhỉ?,False,humidity_fog_query,ward,"{""intent"": ""humidity_fog_query"", ""scope"": ""ward"", ""confidence"": 0.9}",humidity_fog_query,ward,True,1523.9
Qwen3-8B,Dự báo thời tiết ở Công viên Cầu Giấy sáng mai,False,daily_forecast,district,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",daily_forecast,district,True,1456.0
Qwen3-8B,Phường Yên Sở bây giờ thời tiết thế nào?,False,current_weather,ward,"{""intent"": ""current_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",current_weather,ward,True,1389.9
Qwen3-8B,Trời Hà Nội ngay bây giờ ra sao?,False,current_weather,city,"{""intent"": ""current_weather"", ""scope"": ""city"", ""confidence"": 0.9}",current_weather,city,True,1393.5
Qwen3-8B,"Độ ẩm tại Phúc Sơn, Mỹ Đức giờ này thế nào?",False,humidity_fog_query,ward,"{""intent"": ""humidity_fog_query"", ""scope"": ""ward"", ""confidence"": 0.9}",humidity_fog_query,ward,True,1528.6
Qwen3-8B,Hôm qua ở Hồ Tây trời ra sao?,False,historical_weather,district,"{""intent"": ""historical_weather"", ""scope"": ""district"", ""confidence"": 0.9}",historical_weather,district,True,1455.3
Qwen3-8B,Giờ này trời ở Nam Từ Liêm có đẹp không nhỉ?,False,current_weather,district,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.9}",current_weather,district,True,1392.9
Qwen3-8B,Thời tiết chỗ đó hiện tại thế nào?,True,current_weather,district,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.96, ""rewritten_query"": ""Thời tiết hiện tại ở quận Bắc Từ Liêm như thế nào?""}",current_weather,district,True,2926.6
Qwen3-8B,"Bạn biết thời tiết ở Định Công, Hoàng Mai buổi tối ra sao không?",False,weather_overview,ward,"{""intent"": ""daily_forecast"", ""scope"": ""ward"", ""confidence"": 0.9}",daily_forecast,ward,False,1460.5
Qwen3-8B,Phúc Thọ (Phúc Thọ) hay Phú Diễn (Bắc Từ Liêm) nóng hơn?,False,location_comparison,ward,"{""intent"": ""location_comparison"", ""scope"": ""ward"", ""confidence"": 0.9}",location_comparison,ward,True,1399.6
Qwen3-8B,o phuong chuong my chieu nay thoi tiet bien doi the nao?,False,hourly_forecast,ward,"{""intent"": ""hourly_forecast"", ""scope"": ""ward"", ""confidence"": 0.9}",hourly_forecast,ward,True,1524.2
Qwen3-8B,du bao thoi tiet ha noi theo gio toi nay,False,hourly_forecast,city,"{""intent"": ""hourly_forecast"", ""scope"": ""city"", ""confidence"": 0.9}",hourly_forecast,city,True,1524.6
Qwen3-8B,Trời bây giờ có lạnh ở Hà Nội không?,False,current_weather,city,"{""intent"": ""temperature_query"", ""scope"": ""city"", ""confidence"": 0.9}",temperature_query,city,False,1390.1
Qwen3-8B,Nhiệt độ Bến xe Giáp Bát hôm nay so với hôm qua chênh bao nhiêu?,False,seasonal_context,district,"{""intent"": ""seasonal_context"", ""scope"": ""district"", ""confidence"": 0.9}",seasonal_context,district,True,1467.6
Qwen3-8B,Khoảng 7 giờ sáng mai ở Hoàn Kiếm trời như thế nào?,False,hourly_forecast,district,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",daily_forecast,district,False,1458.2
Qwen3-8B,Gió ở ĐH Quốc Gia lúc này mạnh không?,False,wind_query,district,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.9}",wind_query,district,True,1391.1
Qwen3-8B,Năm ngoái thời tiết ra sao?,True,historical_weather,city,"{""intent"": ""historical_weather"", ""scope"": ""city"", ""confidence"": 0.96, ""rewritten_query"": ""Năm ngoái ở Hà Nội thời tiết ra sao?""}",historical_weather,city,True,2858.1
Qwen3-8B,toc do gio o quan thanh xuan bao nhieu?,False,wind_query,district,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.9}",wind_query,district,True,1394.6
Qwen3-8B,Thời tiết Xã Chuyên Mỹ sáng nay có ổn để đạp xe không?,False,activity_weather,ward,"{""intent"": ""activity_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",activity_weather,ward,True,1401.3
Qwen3-8B,Ngoài trời gió thổi nhiều không bạn?,False,wind_query,city,"{""intent"": ""wind_query"", ""scope"": ""city"", ""confidence"": 0.9}",wind_query,city,True,1391.5
Qwen3-8B,diem suong (dew point) o quan dong da bay gio la bao nhieu?,False,expert_weather_param,district,"{""intent"": ""expert_weather_param"", ""scope"": ""district"", ""confidence"": 0.9}",expert_weather_param,district,True,1460.8
Qwen3-8B,cac ban biet toc do gio o xa doai phuong luc nay khong?,False,wind_query,ward,"{""intent"": ""wind_query"", ""scope"": ""ward"", ""confidence"": 0.9}",wind_query,ward,True,1396.6
Qwen3-8B,Hiện tại gió ở Lăng Chủ tịch ra sao nhỉ?,False,wind_query,district,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.9}",wind_query,district,True,1394.6
Qwen3-8B,Huyện Thanh Trì cuối tuần dự báo?,True,daily_forecast,district,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",daily_forecast,district,True,1478.1
Qwen3-8B,Thời tiết ở Phường Phú Thượng (Tây Hồ) có nóng hơn Phường Sơn Tây (Đông Anh) không?,False,location_comparison,ward,"{""intent"": ""location_comparison"", ""scope"": ""ward"", ""confidence"": 0.9}",location_comparison,ward,True,1408.6
Qwen3-8B,Mây mù ở Hồ Trúc Bạch giờ này như thế nào?,False,expert_weather_param,district,"{""intent"": ""expert_weather_param"", ""scope"": ""district"", ""confidence"": 0.9}",expert_weather_param,district,True,1457.9
Qwen3-8B,Nhiệt độ ngày mai ở Cầu Giấy là bao nhiêu?,False,temperature_query,district,"{""intent"": ""temperature_query"", ""scope"": ""district"", ""confidence"": 0.9}",temperature_query,district,True,1395.4
Qwen3-8B,Quận Sơn Tây hôm nay có thông tin thời tiết theo giờ như thế nào?,False,hourly_forecast,district,"{""intent"": ""hourly_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",hourly_forecast,district,True,1523.0
Qwen3-8B,Trời hôm nay ở Hà Nội có gió lùa mạnh không ta?,False,wind_query,city,"{""intent"": ""wind_query"", ""scope"": ""city"", ""confidence"": 0.9}",wind_query,city,True,1395.5
Qwen3-8B,"Có nên bơi lội ở Hoàng Mai, Hoàng Mai buổi tối không?",False,activity_weather,ward,"{""intent"": ""activity_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",activity_weather,ward,True,1393.9
Qwen3-8B,Độ ẩm ở Mỹ Đức bây giờ bao nhiêu?,False,humidity_fog_query,district,"{""intent"": ""humidity_fog_query"", ""scope"": ""district"", ""confidence"": 0.9}",humidity_fog_query,district,True,1519.4
Qwen3-8B,Bữa nay ở Văn Miếu có dự báo thời tiết nào không an toàn không?,False,weather_alert,district,"{""intent"": ""weather_alert"", ""scope"": ""district"", ""confidence"": 0.9}",weather_alert,district,True,1396.1
Qwen3-8B,"Tối nay ở Phường Khương Đình, Thanh Xuân nhiệt độ khoảng bao nhiêu độ?",False,hourly_forecast,ward,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.9}",temperature_query,ward,False,1399.3
Qwen3-8B,Cho mình biết thời tiết hiện tại ở khu vực Nam Từ Liêm với.,False,current_weather,district,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.9}",current_weather,district,True,1395.3
Qwen3-8B,"Tổng quan thời tiết ở Định Công, Hoàng Mai buổi tối",False,weather_overview,ward,"{""intent"": ""weather_overview"", ""scope"": ""ward"", ""confidence"": 0.9}",weather_overview,ward,True,1459.5
Qwen3-8B,Đại Mỗ hôm nay có mưa không?,False,rain_query,ward,"{""intent"": ""rain_query"", ""scope"": ""ward"", ""confidence"": 0.9}",rain_query,ward,True,1390.5
Qwen3-8B,Mình muốn biết thời tiết hiện tại ở phố cổ Hà Nội như thế nào?,False,current_weather,district,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.9}",current_weather,district,True,1396.8
Qwen3-8B,Hôm nay thời tiết có gì thú vị không?,True,weather_alert,city,"{""intent"": ""smalltalk_weather"", ""scope"": ""city"", ""confidence"": 0.96, ""rewritten_query"": ""Hôm nay ở Hà Nội có hoạt động thời tiết gì thú vị không?""}",smalltalk_weather,city,False,3121.7
Qwen3-8B,Xu hướng thời tiết phường Phú Diễn mấy ngày qua?,False,seasonal_context,ward,"{""intent"": ""seasonal_context"", ""scope"": ""ward"", ""confidence"": 0.9}",seasonal_context,ward,True,1453.9
Qwen3-8B,Trời mưa hay nắng ở Xã Tam Hiệp hôm qua?,False,historical_weather,ward,"{""intent"": ""historical_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",historical_weather,ward,True,1454.6
Qwen3-8B,Bao giờ qua?,True,weather_alert,ward,"{""intent"": ""weather_alert"", ""scope"": ""ward"", ""confidence"": 0.91, ""rewritten_query"": ""Cảnh báo thời tiết ở phường Phú Diễn bao giờ thì kết thúc?""}",weather_alert,ward,True,2973.6
Qwen3-8B,Thời tiết ở Phố Cổ với Times City cái nào dễ chịu hơn nhỉ?,False,location_comparison,district,"{""intent"": ""location_comparison"", ""scope"": ""district"", ""confidence"": 0.9}",location_comparison,district,True,1395.8
Qwen3-8B,Trời ở Mê Linh hôm nay có mát mẻ không nhỉ?,False,smalltalk_weather,district,"{""intent"": ""temperature_query"", ""scope"": ""district"", ""confidence"": 0.9}",temperature_query,district,False,1396.3
Qwen3-8B,Phường Thanh Xuân nóng hơn hay mát hơn xung quanh?,False,location_comparison,ward,"{""intent"": ""location_comparison"", ""scope"": ""ward"", ""confidence"": 0.9}",location_comparison,ward,True,1391.7
Qwen3-8B,Mưa ở Hà Nội hôm nay kéo dài đến bao giờ?,False,weather_alert,city,"{""intent"": ""weather_alert"", ""scope"": ""city"", ""confidence"": 0.9}",weather_alert,city,True,1391.3
Qwen3-8B,Nhiệt độ sáng mai bao nhiêu?,True,temperature_query,district,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.91, ""rewritten_query"": ""Nhiệt độ sáng mai ở quận Tây Hồ bao nhiêu?""}",activity_weather,district,False,2855.0
Qwen3-8B,Cái thời tiết ở Mỹ Đình sau 2 ngày ra sao vậy bạn?,False,daily_forecast,district,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",daily_forecast,district,True,1458.2
Qwen3-8B,"Sáng nay, áp suất tại Hà Nội là bao nhiêu vậy?",False,expert_weather_param,city,"{""intent"": ""expert_weather_param"", ""scope"": ""city"", ""confidence"": 0.87}",expert_weather_param,city,True,1522.6
Qwen3-8B,Ngày mai có không?,True,weather_alert,district,"{""intent"": ""weather_alert"", ""scope"": ""district"", ""confidence"": 0.91, ""rewritten_query"": ""Ngày mai huyện Đông Anh còn giông không?""}",weather_alert,district,True,2713.8
Qwen3-8B,Cuối tuần thì sao?,True,daily_forecast,district,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.96, ""rewritten_query"": ""Cuối tuần này ở quận Đống Đa thời tiết ra sao?""}",daily_forecast,district,True,3045.2
Qwen3-8B,Hà Nội hôm nay có thấy sương mù xuất hiện không?,False,humidity_fog_query,city,"{""intent"": ""humidity_fog_query"", ""scope"": ""city"", ""confidence"": 0.9}",humidity_fog_query,city,True,1519.3
Qwen3-8B,Hôm nay có thể đi leo núi ở Hà Nội được không vậy?,False,activity_weather,city,"{""intent"": ""activity_weather"", ""scope"": ""city"", ""confidence"": 0.9}",activity_weather,city,True,1394.0
Qwen3-8B,Ở Hoài Đức hôm nay có nên cầm ô theo không ta?,False,rain_query,district,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.9}",rain_query,district,True,1393.9
Qwen3-8B,Có gió mạnh không?,True,wind_query,district,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.91, ""rewritten_query"": ""Quận Tây Hồ hôm nay có gió mạnh không?""}",wind_query,district,True,2713.2
Qwen3-8B,Thế còn bây giờ?,True,current_weather,city,"{""intent"": ""current_weather"", ""scope"": ""city"", ""confidence"": 0.96, ""rewritten_query"": ""Thời tiết hiện tại ở Hà Nội như thế nào?""}",current_weather,city,True,2713.8
Qwen3-8B,Thời tiết ở Phường Giảng Võ bữa nay có đẹp để đi picnic không?,False,activity_weather,ward,"{""intent"": ""activity_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",activity_weather,ward,True,1395.0
Qwen3-8B,Thời tiết gần đây thế nào?,True,seasonal_context,ward,"{""intent"": ""seasonal_context"", ""scope"": ""district"", ""confidence"": 0.91, ""rewritten_query"": ""Thời tiết gần đây ở quận Long Biên như thế nào?""}",seasonal_context,district,False,2914.4
Qwen3-8B,"Lúc này ở Thiên Lộc, Đông Anh trời ra sao?",False,current_weather,ward,"{""intent"": ""current_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",current_weather,ward,True,1393.8
Qwen3-8B,"Hôm kia trời Hà Nội có nhiều gió không, gió thổi từ hướng nào?",False,historical_weather,city,"{""intent"": ""historical_weather"", ""scope"": ""city"", ""confidence"": 0.9}",historical_weather,city,True,1462.3
Qwen3-8B,Cho mình biết mây ở Phường Bạch Mai,False,expert_weather_param,ward,"{""intent"": ""expert_weather_param"", ""scope"": ""ward"", ""confidence"": 0.87}",expert_weather_param,ward,True,1518.6
Qwen3-8B,"Ngọc Hồi, Thanh Trì hiện tại đang nóng bao nhiêu độ?",False,temperature_query,ward,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.9}",temperature_query,ward,True,1394.7
Qwen3-8B,Thời tiết ở Sóc Sơn những ngày gần đây có gì mới không?,False,seasonal_context,district,"{""intent"": ""seasonal_context"", ""scope"": ""district"", ""confidence"": 0.9}",seasonal_context,district,True,1457.9
Qwen3-8B,"Hôm nay ở Hoàng Liệt, Hoàng Mai nhiệt độ hiện tại là bao nhiêu?",False,temperature_query,ward,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.9}",temperature_query,ward,True,1396.7
Qwen3-8B,Hà Nội bây giờ có mưa hay nắng nhỉ?,False,current_weather,city,"{""intent"": ""current_weather"", ""scope"": ""city"", ""confidence"": 0.9}",current_weather,city,True,1390.8
Qwen3-8B,toc do gio o quan thanh xuan bao nhieu?,False,wind_query,district,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.9}",wind_query,district,True,1394.0
Qwen3-8B,Gió ở quận Thanh Trì hiện tại ra sao?,False,wind_query,district,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.9}",wind_query,district,True,1392.5
Qwen3-8B,Thời tiết ở Sân bay Nội Bài vào cuối tuần này có gì đặc biệt không?,False,daily_forecast,district,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",daily_forecast,district,True,1462.0
Qwen3-8B,Xin chào bạn!,False,smalltalk_weather,city,"{""intent"": ""smalltalk_weather"", ""scope"": ""city"", ""confidence"": 0.94}",smalltalk_weather,city,True,1513.2
Qwen3-8B,Dự báo sáng mai cho quận Quốc Oai,False,daily_forecast,district,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",daily_forecast,district,True,1455.5
Qwen3-8B,Thời tiết ở Sân Mỹ Đình hiện nay thế nào?,False,current_weather,district,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.9}",current_weather,district,True,1392.0
Qwen3-8B,"toi nay phuong nhat tan, tay ho co mua rao hay giong khong?",False,weather_alert,ward,"{""intent"": ""weather_alert"", ""scope"": ""ward"", ""confidence"": 0.9}",weather_alert,ward,True,1399.3
Qwen3-8B,Có thông báo thời tiết gì không?,True,weather_alert,ward,"{""intent"": ""weather_alert"", ""scope"": ""ward"", ""confidence"": 0.86, ""rewritten_query"": ""Có thông báo thời tiết gì cho phường Hoàng Liệt không?""}",weather_alert,ward,True,2860.5
Qwen3-8B,Tối mai có mưa không?,True,rain_query,district,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.96, ""rewritten_query"": ""Tối mai ở quận Cầu Giấy có mưa không?""}",rain_query,district,True,2718.6
Qwen3-8B,Có nên leo núi ở Phúc Thọ tối nay không?,False,activity_weather,district,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.9}",activity_weather,district,True,1394.6
Qwen3-8B,Dự báo thời tiết Phường Yên Sở ngày mai?,False,daily_forecast,ward,"{""intent"": ""daily_forecast"", ""scope"": ""ward"", ""confidence"": 0.9}",daily_forecast,ward,True,1456.4
Qwen3-8B,Ở đó bây giờ thế nào rồi?,True,current_weather,district,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.96, ""rewritten_query"": ""Quận Hoàng Mai bây giờ trời ra sao?""}",current_weather,district,True,2651.3
Qwen3-8B,Thời tiết có dễ chịu không?,True,activity_weather,district,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.91, ""rewritten_query"": ""Thời tiết ở quận Hoàn Kiếm có dễ chịu không?""}",activity_weather,district,True,2848.4
Qwen3-8B,Chiều nay ở xã Quốc Oai có thấy sương mù không ta?,False,humidity_fog_query,ward,"{""intent"": ""humidity_fog_query"", ""scope"": ""ward"", ""confidence"": 0.9}",humidity_fog_query,ward,True,1520.9
Qwen3-8B,Hôm nay ở Tây Hồ và Hoàng Mai nơi nào ẩm hơn?,False,location_comparison,district,"{""intent"": ""location_comparison"", ""scope"": ""district"", ""confidence"": 0.9}",location_comparison,district,True,1394.1
Qwen3-8B,Thời tiết Hà Nội gần đây biến đổi ra sao?,False,seasonal_context,city,"{""intent"": ""seasonal_context"", ""scope"": ""city"", ""confidence"": 0.9}",seasonal_context,city,True,1458.1
Qwen3-8B,cho hoi ngoai troi dang the nao?,False,current_weather,city,"{""intent"": ""current_weather"", ""scope"": ""city"", ""confidence"": 0.9}",current_weather,city,True,1390.6
Qwen3-8B,Thời tiết ở Royal City có phù hợp để du lịch không?,False,activity_weather,district,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.9}",activity_weather,district,True,1393.9
Qwen3-8B,Xã Đông Anh hôm nay gió mạnh không?,True,wind_query,ward,"{""intent"": ""wind_query"", ""scope"": ""ward"", ""confidence"": 0.87}",wind_query,ward,True,1475.3
Qwen3-8B,"Thời tiết khu vực Times City chiều nay ra sao, có mưa không?",False,rain_query,district,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.9}",rain_query,district,True,1393.7
Qwen3-8B,"Trời ở Cổ Đô, Ba Vì có đang mưa không?",False,rain_query,ward,"{""intent"": ""rain_query"", ""scope"": ""ward"", ""confidence"": 0.9}",rain_query,ward,True,1392.4
Qwen3-8B,Thời điểm nào hôm nay phù hợp để khám phá Hà Nội ta?,False,activity_weather,city,"{""intent"": ""activity_weather"", ""scope"": ""city"", ""confidence"": 0.9}",activity_weather,city,True,1392.7
Qwen3-8B,Mấy ngày tới ở Thanh Xuân thời tiết thế nào?,False,daily_forecast,district,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",daily_forecast,district,True,1455.5
Qwen3-8B,"so voi hom qua thi dai xuyen, phu xuyen hom nay the nao?",False,seasonal_context,ward,"{""intent"": ""seasonal_context"", ""scope"": ""ward"", ""confidence"": 0.9}",seasonal_context,ward,True,1460.6
Qwen3-8B,"Chiều ngày mai, xã Phù Đổng có thời tiết thế nào nhỉ?",False,daily_forecast,ward,"{""intent"": ""daily_forecast"", ""scope"": ""ward"", ""confidence"": 0.9}",daily_forecast,ward,True,1461.4
Qwen3-8B,Tuần qua ở Phường Tương Mai trời ra sao?,False,historical_weather,ward,"{""intent"": ""historical_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",historical_weather,ward,True,1457.6
Qwen3-8B,Dự báo thời tiết ở phường Hương Sơn tuần này?,False,daily_forecast,ward,"{""intent"": ""daily_forecast"", ""scope"": ""ward"", ""confidence"": 0.9}",daily_forecast,ward,True,1454.0
