model,query,has_history,turn,gt_intent,gt_scope,gt_conf,pred_raw,pred_intent,pred_scope,pred_conf,route_ok,latency_ms
Qwen3-4B-v7,tuần trước thì sao?,True,3,historical_weather,ward,0.8,"{""intent"": ""historical_weather"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Tuần trước Phường Cầu Giấy thời tiết thế nào?""}",historical_weather,ward,0.8,True,2984.4
Qwen3-4B-v7,tuần cuối tháng thì sao?,True,2,historical_weather,ward,0.8,"{""intent"": ""historical_weather"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Phường Lĩnh Nam tuần cuối tháng này có mưa không?""}",historical_weather,ward,0.8,True,2890.9
Qwen3-4B-v7,Tầm nhìn xa ở sân bay Nội Bài hiện tại?,False,1,expert_weather_param,ward,0.62,"{""intent"": ""current_weather"", ""scope"": ""ward"", ""confidence"": 0.62}",current_weather,ward,0.62,False,1495.9
Qwen3-4B-v7,Sáng nay ở quận Nam Từ Liêm có đổ mưa không ta?,False,1,rain_query,district,0.92,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.92}",rain_query,district,0.92,True,1498.2
Qwen3-4B-v7,Phường Chương Mỹ hôm nay nhiệt độ bao nhiêu?,False,1,temperature_query,ward,0.92,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.92}",temperature_query,ward,0.92,True,1496.5
Qwen3-4B-v7,Áp suất ở Bến xe Nam Từ Liêm giờ này bao nhiêu?,False,1,expert_weather_param,district,0.85,"{""intent"": ""expert_weather_param"", ""scope"": ""district"", ""confidence"": 0.85}",expert_weather_param,district,0.85,True,1567.5
Qwen3-4B-v7,"Có mạnh không ta? Gió ở Nghĩa Đô, Cầu Giấy bây giờ sao rồi?",False,1,wind_query,ward,0.74,"{""intent"": ""wind_query"", ""scope"": ""ward"", ""confidence"": 0.74}",wind_query,ward,0.74,True,1507.0
Qwen3-4B-v7,Hôm nay khu đó ra sao?,True,2,weather_overview,ward,0.8,"{""intent"": ""weather_overview"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Tổng quan thời tiết Phường Hà Đông hôm nay thế nào?""}",weather_overview,ward,0.8,True,3157.7
Qwen3-4B-v7,Gió ở quận Long Biên hiện tại mạnh không?,False,1,current_weather,district,0.92,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.92}",wind_query,district,0.92,False,1497.3
Qwen3-4B-v7,Bữa nay ở Văn Miếu có dự báo thời tiết nào không an toàn không?,False,1,weather_alert,district,0.85,"{""intent"": ""weather_alert"", ""scope"": ""district"", ""confidence"": 0.85}",weather_alert,district,0.85,True,1502.5
Qwen3-4B-v7,Cho mình biết thời tiết hiện tại ở khu vực Nam Từ Liêm với.,False,1,current_weather,district,0.85,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.85}",current_weather,district,0.85,True,1500.3
Qwen3-4B-v7,"Ngọc Hồi, Thanh Trì hiện tại đang nóng bao nhiêu độ?",False,1,temperature_query,ward,0.74,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.74}",temperature_query,ward,0.74,True,1502.5
Qwen3-4B-v7,Hà Nội sáng nay có mù không nhỉ?,False,1,humidity_fog_query,city,0.85,"{""intent"": ""humidity_fog_query"", ""scope"": ""city"", ""confidence"": 0.85}",humidity_fog_query,city,0.85,True,1628.3
Qwen3-4B-v7,Ở phường Phú Lương hôm nay dễ chịu ghê!,False,1,smalltalk_weather,ward,0.62,"{""intent"": ""smalltalk_weather"", ""scope"": ""ward"", ""confidence"": 0.62}",smalltalk_weather,ward,0.62,True,1562.3
Qwen3-4B-v7,thu tu o ha noi du bao nhiet do la bao nhieu?,False,1,temperature_query,city,0.85,"{""intent"": ""temperature_query"", ""scope"": ""city"", ""confidence"": 0.85}",temperature_query,city,0.85,True,1501.4
Qwen3-4B-v7,Mưa ở Hà Nội hôm nay kéo dài đến bao giờ?,False,1,weather_alert,city,0.92,"{""intent"": ""rain_query"", ""scope"": ""city"", ""confidence"": 0.92}",rain_query,city,0.92,False,1498.6
Qwen3-4B-v7,Phường Yên Hòa cụ thể thì sao?,True,3,weather_alert,ward,0.85,"{""intent"": ""current_weather"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Thời tiết Phường Yên Hòa hiện tại thế nào?""}",current_weather,ward,0.8,False,2841.8
Qwen3-4B-v7,Ngày mai ở Đan Phượng có thuận lợi để làm nông ngoài trời không?,False,1,activity_weather,district,0.74,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.74}",activity_weather,district,0.74,True,1503.4
Qwen3-4B-v7,"Gần đây, quận Hoàn Kiếm có thấy thời tiết diễn biến lạ không?",False,1,seasonal_context,district,0.92,"{""intent"": ""seasonal_context"", ""scope"": ""district"", ""confidence"": 0.92}",seasonal_context,district,0.92,True,1568.1
Qwen3-4B-v7,Có nên leo núi ở Phúc Thọ tối nay không?,False,1,activity_weather,district,0.74,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.74}",activity_weather,district,0.74,True,1500.5
Qwen3-4B-v7,toc do gio o quan thanh xuan bao nhieu?,False,1,wind_query,district,0.85,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.85}",wind_query,district,0.85,True,1497.4
Qwen3-4B-v7,ban la ai vay?,False,1,smalltalk_weather,city,0.62,"{""intent"": ""smalltalk_weather"", ""scope"": ""city"", ""confidence"": 0.62}",smalltalk_weather,city,0.62,True,1553.4
Qwen3-4B-v7,Hà Nội bữa nay có bị gió mạnh làm khó chịu không?,False,1,wind_query,city,0.85,"{""intent"": ""wind_query"", ""scope"": ""city"", ""confidence"": 0.85}",wind_query,city,0.85,True,1499.9
Qwen3-4B-v7,Cho mình xem dự báo theo giờ Hà Nội trưa nay,False,1,hourly_forecast,city,0.85,"{""intent"": ""hourly_forecast"", ""scope"": ""city"", ""confidence"": 0.85}",hourly_forecast,city,0.85,True,1631.0
Qwen3-4B-v7,do am o ha noi hom nay co cao khong?,False,1,humidity_fog_query,city,0.85,"{""intent"": ""humidity_fog_query"", ""scope"": ""city"", ""confidence"": 0.85}",humidity_fog_query,city,0.85,True,1633.6
Qwen3-4B-v7,Khoảng 7 giờ sáng mai ở Hoàn Kiếm trời như thế nào?,False,1,hourly_forecast,district,0.74,"{""intent"": ""hourly_forecast"", ""scope"": ""district"", ""confidence"": 0.74}",hourly_forecast,district,0.74,True,1632.5
Qwen3-4B-v7,Tổng quan thời tiết Thanh Trì buổi tối,False,1,weather_overview,district,0.74,"{""intent"": ""weather_overview"", ""scope"": ""district"", ""confidence"": 0.74}",weather_overview,district,0.74,True,1564.1
Qwen3-4B-v7,Trời bây giờ có lạnh ở Hà Nội không?,False,1,current_weather,city,0.92,"{""intent"": ""temperature_query"", ""scope"": ""city"", ""confidence"": 0.92}",temperature_query,city,0.92,False,1492.9
Qwen3-4B-v7,mấy giờ mưa?,True,2,rain_query,ward,0.8,"{""intent"": ""rain_query"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Sáng mai Phường Hoàng Mai mấy giờ bắt đầu mưa?""}",rain_query,ward,0.8,True,2801.4
Qwen3-4B-v7,ở đó có sương sáng?,True,2,humidity_fog_query,ward,0.8,"{""intent"": ""humidity_fog_query"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Xã Phúc Lộc sáng nay có sương mù không?""}",humidity_fog_query,ward,0.8,True,3027.1
Qwen3-4B-v7,Hiện tại áp suất khí quyển tại Hà Nội là bao nhiêu ta?,False,1,expert_weather_param,city,0.92,"{""intent"": ""expert_weather_param"", ""scope"": ""city"", ""confidence"": 0.92}",expert_weather_param,city,0.92,True,1566.2
Qwen3-4B-v7,Những ngày tới Hà Nội có trời đẹp không?,False,1,daily_forecast,city,0.85,"{""intent"": ""daily_forecast"", ""scope"": ""city"", ""confidence"": 0.85}",daily_forecast,city,0.85,True,1559.6
Qwen3-4B-v7,Dự báo thời tiết Hà Nội theo giờ cho buổi sáng như thế nào?,False,1,hourly_forecast,city,0.85,"{""intent"": ""hourly_forecast"", ""scope"": ""city"", ""confidence"": 0.85}",hourly_forecast,city,0.85,True,1632.0
Qwen3-4B-v7,Dự báo thời tiết ở phường Hương Sơn tuần này?,False,1,daily_forecast,ward,0.92,"{""intent"": ""daily_forecast"", ""scope"": ""ward"", ""confidence"": 0.92}",daily_forecast,ward,0.92,True,1560.6
Qwen3-4B-v7,Chatbot này có thể làm được những gì?,False,1,smalltalk_weather,city,0.62,"{""intent"": ""smalltalk_weather"", ""scope"": ""city"", ""confidence"": 0.62}",smalltalk_weather,city,0.62,True,1558.1
Qwen3-4B-v7,Thị xã Sơn Tây tuần sau dự báo thế nào?,False,1,daily_forecast,district,0.92,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.74}",daily_forecast,district,0.74,True,1560.4
Qwen3-4B-v7,ngày mai có mưa không?,True,2,rain_query,ward,0.8,"{""intent"": ""rain_query"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Ngày mai Phường Phú Lương có mưa không?""}",rain_query,ward,0.8,True,2749.1
Qwen3-4B-v7,"Có nên bơi lội ở Hoàng Mai, Hoàng Mai buổi tối không?",False,1,activity_weather,ward,0.74,"{""intent"": ""activity_weather"", ""scope"": ""ward"", ""confidence"": 0.74}",activity_weather,ward,0.74,True,1499.6
Qwen3-4B-v7,diem suong (dew point) o quan dong da bay gio la bao nhieu?,False,1,expert_weather_param,district,0.85,"{""intent"": ""expert_weather_param"", ""scope"": ""district"", ""confidence"": 0.85}",expert_weather_param,district,0.85,True,1571.3
Qwen3-4B-v7,Hà Đông bây giờ độ ẩm khoảng bao nhiêu phần trăm vậy?,False,1,humidity_fog_query,district,0.74,"{""intent"": ""humidity_fog_query"", ""scope"": ""district"", ""confidence"": 0.74}",humidity_fog_query,district,0.74,True,1631.3
Qwen3-4B-v7,Hà Nội hôm nay có thấy sương mù xuất hiện không?,False,1,humidity_fog_query,city,0.92,"{""intent"": ""humidity_fog_query"", ""scope"": ""city"", ""confidence"": 0.92}",humidity_fog_query,city,0.92,True,1629.4
Qwen3-4B-v7,Quận nào ở Hà Nội hiện giờ đang có mưa nhỉ?,False,1,location_comparison,city,0.92,"{""intent"": ""location_comparison"", ""scope"": ""city"", ""confidence"": 0.92}",location_comparison,city,0.92,True,1498.2
Qwen3-4B-v7,Hôm nay thời tiết có gì thú vị không?,True,2,weather_alert,city,0.8,"{""intent"": ""smalltalk_weather"", ""scope"": ""city"", ""confidence"": 0.8, ""rewritten_query"": ""Hôm nay Hà Nội có điều gì thú vị về thời tiết không?""}",smalltalk_weather,city,0.8,False,3089.3
Qwen3-4B-v7,hom nay di choi duoc khong?,False,1,activity_weather,city,0.85,"{""intent"": ""activity_weather"", ""scope"": ""city"", ""confidence"": 0.85}",activity_weather,city,0.85,True,1496.8
Qwen3-4B-v7,"3 tiếng nữa ở phường Ô Chợ Dừa, Đống Đa thời tiết thế nào?",False,1,hourly_forecast,ward,0.74,"{""intent"": ""hourly_forecast"", ""scope"": ""ward"", ""confidence"": 0.74}",hourly_forecast,ward,0.74,True,1636.1
Qwen3-4B-v7,Tuần tới ở Hà Nội có nguy cơ mưa giông kèm lốc xoáy không?,False,1,weather_alert,city,0.85,"{""intent"": ""weather_alert"", ""scope"": ""city"", ""confidence"": 0.85}",weather_alert,city,0.85,True,1504.1
Qwen3-4B-v7,"So với hôm qua thì Mê Linh, Mê Linh hôm nay thế nào?",False,1,seasonal_context,ward,0.74,"{""intent"": ""seasonal_context"", ""scope"": ""district"", ""confidence"": 0.74}",seasonal_context,district,0.74,False,1567.8
Qwen3-4B-v7,cac ban biet toc do gio o xa doai phuong luc nay khong?,False,1,wind_query,ward,0.85,"{""intent"": ""wind_query"", ""scope"": ""ward"", ""confidence"": 0.85}",wind_query,ward,0.85,True,1503.0
Qwen3-4B-v7,Cho mình biết tình hình thời tiết Ba Đình hôm nay,False,1,weather_overview,district,0.74,"{""intent"": ""weather_overview"", ""scope"": ""district"", ""confidence"": 0.74}",weather_overview,district,0.74,True,1562.8
Qwen3-4B-v7,"Hôm nay không khí mát quá, thích thật!",False,1,smalltalk_weather,city,0.62,"{""intent"": ""smalltalk_weather"", ""scope"": ""city"", ""confidence"": 0.62}",smalltalk_weather,city,0.62,True,1558.7
Qwen3-4B-v7,Hai Bà Trưng nóng bao nhiêu độ?,False,1,temperature_query,ward,0.74,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.74}",temperature_query,ward,0.74,True,1495.0
Qwen3-4B-v7,Đêm nay có sương mù không bạn?,False,1,humidity_fog_query,city,0.85,"{""intent"": ""humidity_fog_query"", ""scope"": ""city"", ""confidence"": 0.85}",humidity_fog_query,city,0.85,True,1624.9
Qwen3-4B-v7,"Trong 3 giờ tới, phường Xuân Đỉnh có khả năng xuất hiện giông bão không?",False,1,hourly_forecast,ward,0.92,"{""intent"": ""weather_alert"", ""scope"": ""ward"", ""confidence"": 0.92}",weather_alert,ward,0.92,False,1504.8
Qwen3-4B-v7,ở đó có nóng không?,True,2,temperature_query,ward,0.8,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Xã Ứng Hòa hôm nay có nóng không?""}",temperature_query,ward,0.8,True,2746.6
