model,query,has_history,turn,gt_intent,gt_scope,gt_conf,pred_raw,pred_intent,pred_scope,pred_conf,route_ok,latency_ms
Qwen3-4B-v7,Thứ 7 này thời tiết ở xã Bình Minh như thế nào nhỉ?,False,1,daily_forecast,ward,0.92,"{""intent"": ""daily_forecast"", ""scope"": ""ward"", ""confidence"": 0.92}",daily_forecast,ward,0.92,True,2123.8
Qwen3-4B-v7,So sánh ba quận trung tâm?,True,2,location_comparison,district,0.8,"{""intent"": ""location_comparison"", ""scope"": ""district"", ""confidence"": 0.8, ""rewritten_query"": ""So sánh thời tiết Ba Đình, Hoàn Kiếm và Tây Hồ hôm nay?""}",location_comparison,district,0.8,True,4546.7
Qwen3-4B-v7,Đống Đa và Hoàn Kiếm nơi nào mát hơn?,True,2,location_comparison,district,0.8,"{""intent"": ""location_comparison"", ""scope"": ""district"", ""confidence"": 0.8}",location_comparison,district,0.8,True,2079.4
Qwen3-4B-v7,Dự báo thời tiết ở phường Phú Lương tuần này?,False,1,daily_forecast,ward,0.92,"{""intent"": ""daily_forecast"", ""scope"": ""ward"", ""confidence"": 0.92}",daily_forecast,ward,0.92,True,2125.1
Qwen3-4B-v7,"Xin chào, bạn có thể giúp gì cho mình?",False,1,smalltalk_weather,city,0.62,"{""intent"": ""smalltalk_weather"", ""scope"": ""city"", ""confidence"": 0.62}",smalltalk_weather,city,0.62,True,2122.5
Qwen3-4B-v7,Nhiệt độ Huyện Quốc Oai hiện tại bao nhiêu?,False,1,temperature_query,district,0.92,"{""intent"": ""temperature_query"", ""scope"": ""district"", ""confidence"": 0.92}",temperature_query,district,0.92,True,2032.9
Qwen3-4B-v7,Ở đó có mưa không?,True,2,rain_query,ward,0.8,"{""intent"": ""rain_query"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Phường Long Biên có mưa không?""}",rain_query,ward,0.8,True,3588.3
Qwen3-4B-v7,Dự báo sáng mai cho quận Quốc Oai,False,1,hourly_forecast,district,0.92,"{""intent"": ""hourly_forecast"", ""scope"": ""district"", ""confidence"": 0.92}",hourly_forecast,district,0.92,True,2204.3
Qwen3-4B-v7,"Mình muốn chụp ảnh ngoài trời ở Hà Nội chiều nay, thời tiết có ổn không?",False,1,activity_weather,city,0.85,"{""intent"": ""activity_weather"", ""scope"": ""city"", ""confidence"": 0.85}",activity_weather,city,0.85,True,2038.0
Qwen3-4B-v7,Chiều nay ở xã Quốc Oai có thấy sương mù không ta?,False,1,humidity_fog_query,ward,0.92,"{""intent"": ""humidity_fog_query"", ""scope"": ""ward"", ""confidence"": 0.92}",humidity_fog_query,ward,0.92,True,2213.9
Qwen3-4B-v7,Độ ẩm ở Mỹ Đức bây giờ bao nhiêu?,False,1,humidity_fog_query,district,0.74,"{""intent"": ""humidity_fog_query"", ""scope"": ""district"", ""confidence"": 0.74}",humidity_fog_query,district,0.74,True,2207.3
Qwen3-4B-v7,Ở Hoài Đức hôm nay có nên cầm ô theo không ta?,False,1,rain_query,district,0.74,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.74}",rain_query,district,0.74,True,2035.2
Qwen3-4B-v7,"Sáng nay, áp suất tại Hà Nội là bao nhiêu vậy?",False,1,expert_weather_param,city,0.85,"{""intent"": ""expert_weather_param"", ""scope"": ""city"", ""confidence"": 0.85}",expert_weather_param,city,0.85,True,2123.2
Qwen3-4B-v7,Quận nào ở Hà Nội hiện giờ đang có mưa nhỉ?,False,1,location_comparison,city,0.92,"{""intent"": ""location_comparison"", ""scope"": ""city"", ""confidence"": 0.92}",location_comparison,city,0.92,True,2031.3
Qwen3-4B-v7,Cho mình biết chỉ số UV ở Xã Tây Phương,False,1,expert_weather_param,ward,0.92,"{""intent"": ""expert_weather_param"", ""scope"": ""ward"", ""confidence"": 0.92}",expert_weather_param,ward,0.92,True,2119.7
Qwen3-4B-v7,Áp suất ở Bến xe Nam Từ Liêm giờ này bao nhiêu?,False,1,expert_weather_param,district,0.85,"{""intent"": ""expert_weather_param"", ""scope"": ""district"", ""confidence"": 0.85}",expert_weather_param,district,0.85,True,2124.9
Qwen3-4B-v7,Thời tiết buổi sáng nay ở quận Cầu Giấy có gì đặc biệt không?,False,1,hourly_forecast,district,0.92,"{""intent"": ""hourly_forecast"", ""scope"": ""district"", ""confidence"": 0.92}",hourly_forecast,district,0.92,True,2212.6
Qwen3-4B-v7,có cảnh báo gì không?,True,2,weather_alert,ward,0.8,"{""intent"": ""weather_alert"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Xã Mỹ Đức có cảnh báo thời tiết gì không?""}",weather_alert,ward,0.8,True,3777.1
Qwen3-4B-v7,Đống Đa ngày mai có mưa không?,True,2,rain_query,district,0.8,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.8}",rain_query,district,0.8,True,2076.0
Qwen3-4B-v7,Thời tiết ở Sóc Sơn những ngày gần đây có gì mới không?,False,1,seasonal_context,district,0.74,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.74}",daily_forecast,district,0.74,False,2123.3
Qwen3-4B-v7,Hà Nội hôm nay có khả năng bị mưa không ta?,False,1,rain_query,city,0.92,"{""intent"": ""rain_query"", ""scope"": ""city"", ""confidence"": 0.92}",rain_query,city,0.92,True,2035.2
Qwen3-4B-v7,"Tối nay ở Phường Khương Đình, Thanh Xuân nhiệt độ khoảng bao nhiêu độ?",False,1,hourly_forecast,ward,0.74,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.74}",temperature_query,ward,0.74,False,2049.7
Qwen3-4B-v7,Tuần vừa qua ở Phường Hà Đông thời tiết ra sao nhỉ?,False,1,historical_weather,ward,0.92,"{""intent"": ""historical_weather"", ""scope"": ""ward"", ""confidence"": 0.92}",historical_weather,ward,0.92,True,2123.4
Qwen3-4B-v7,"Trời ở phường Nhật Tân, Tây Hồ tối nay có mưa hay bão không?",False,1,weather_alert,ward,0.74,"{""intent"": ""weather_alert"", ""scope"": ""ward"", ""confidence"": 0.74}",weather_alert,ward,0.74,True,2035.0
Qwen3-4B-v7,do am o ha noi hom nay co cao khong?,False,1,humidity_fog_query,city,0.85,"{""intent"": ""humidity_fog_query"", ""scope"": ""city"", ""confidence"": 0.85}",humidity_fog_query,city,0.85,True,2207.6
Qwen3-4B-v7,Quận nào ở Hà Nội giờ này nóng nhất?,False,1,location_comparison,city,0.92,"{""intent"": ""location_comparison"", ""scope"": ""city"", ""confidence"": 0.92}",location_comparison,city,0.92,True,2029.7
Qwen3-4B-v7,ngày 25 cụ thể?,True,2,daily_forecast,ward,0.8,"{""intent"": ""daily_forecast"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Phường Hoàng Mai ngày 25 tuần sau thế nào?""}",daily_forecast,ward,0.8,True,4068.4
Qwen3-4B-v7,có cảnh báo giông không?,True,2,weather_alert,city,0.8,"{""intent"": ""weather_alert"", ""scope"": ""city"", ""confidence"": 0.8, ""rewritten_query"": ""Hà Nội tuần này có cảnh báo giông không?""}",weather_alert,city,0.8,True,3867.9
Qwen3-4B-v7,Xu hướng nhiệt độ mấy ngày qua thế nào?,False,1,seasonal_context,city,0.85,"{""intent"": ""seasonal_context"", ""scope"": ""city"", ""confidence"": 0.85}",seasonal_context,city,0.85,True,2115.8
Qwen3-4B-v7,Hà Nội bây giờ có mưa hay nắng nhỉ?,False,1,current_weather,city,0.92,"{""intent"": ""current_weather"", ""scope"": ""city"", ""confidence"": 0.92}",current_weather,city,0.92,True,2028.6
Qwen3-4B-v7,Tối nay mấy giờ ở Cầu Giấy bắt đầu se lạnh?,False,1,hourly_forecast,district,0.74,"{""intent"": ""hourly_forecast"", ""scope"": ""district"", ""confidence"": 0.74}",hourly_forecast,district,0.74,True,2211.7
Qwen3-4B-v7,Thời tiết có gì đặc biệt không?,True,2,weather_alert,city,0.8,"{""intent"": ""seasonal_context"", ""scope"": ""city"", ""confidence"": 0.8, ""rewritten_query"": ""Thời tiết Hà Nội có gì đặc biệt không?""}",seasonal_context,city,0.8,False,3878.6
Qwen3-4B-v7,hom qua o ha noi nhiet do cao nhat la bao nhieu do?,False,1,historical_weather,city,0.85,"{""intent"": ""historical_weather"", ""scope"": ""city"", ""confidence"": 0.85}",historical_weather,city,0.85,True,2125.8
Qwen3-4B-v7,Chatbot này có thể làm được những gì?,False,1,smalltalk_weather,city,0.62,"{""intent"": ""smalltalk_weather"", ""scope"": ""city"", ""confidence"": 0.62}",smalltalk_weather,city,0.62,True,2115.2
Qwen3-4B-v7,Phường Yên Sở bây giờ thời tiết thế nào?,False,1,current_weather,ward,0.92,"{""intent"": ""current_weather"", ""scope"": ""ward"", ""confidence"": 0.92}",current_weather,ward,0.92,True,2027.9
Qwen3-4B-v7,Tuần qua ở Phường Tương Mai trời ra sao?,False,1,historical_weather,ward,0.92,"{""intent"": ""historical_weather"", ""scope"": ""ward"", ""confidence"": 0.92}",historical_weather,ward,0.92,True,2122.6
Qwen3-4B-v7,Tuần sau ở Huyện Sóc Sơn dự báo ra sao?,False,1,daily_forecast,district,0.92,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.92}",daily_forecast,district,0.92,True,2123.8
Qwen3-4B-v7,Dự báo thời tiết Phường Yên Sở ngày mai?,False,1,daily_forecast,ward,0.92,"{""intent"": ""daily_forecast"", ""scope"": ""ward"", ""confidence"": 0.92}",daily_forecast,ward,0.92,True,2117.3
Qwen3-4B-v7,nhiet do ha noi hom qua la bao nhieu?,False,1,historical_weather,city,0.85,"{""intent"": ""historical_weather"", ""scope"": ""city"", ""confidence"": 0.85}",historical_weather,city,0.85,True,2119.0
Qwen3-4B-v7,thu tu o ha noi du bao nhiet do la bao nhieu?,False,1,temperature_query,city,0.85,"{""intent"": ""temperature_query"", ""scope"": ""city"", ""confidence"": 0.85}",temperature_query,city,0.85,True,2034.2
Qwen3-4B-v7,thoi tiet quan ba dinh hom nay nhin chung the nao?,False,1,weather_overview,district,0.85,"{""intent"": ""weather_overview"", ""scope"": ""district"", ""confidence"": 0.85}",weather_overview,district,0.85,True,2124.7
Qwen3-4B-v7,mấy giờ mưa?,True,2,rain_query,ward,0.8,"{""intent"": ""rain_query"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Sáng mai ở Phường Hoàng Mai mấy giờ bắt đầu mưa?""}",rain_query,ward,0.8,True,4062.8
Qwen3-4B-v7,Ở đó ngày mai cụ thể?,True,2,weather_overview,district,0.8,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.8, ""rewritten_query"": ""Huyện Sóc Sơn ngày mai thời tiết cụ thể thế nào?""}",daily_forecast,district,0.8,False,4155.5
Qwen3-4B-v7,Tầm nhìn xa ở Quận Tây Hồ hôm nay khoảng bao nhiêu km?,False,1,expert_weather_param,district,0.92,"{""intent"": ""expert_weather_param"", ""scope"": ""district"", ""confidence"": 0.92}",expert_weather_param,district,0.92,True,2122.6
Qwen3-4B-v7,Thời tiết ở Hoài Đức hôm nay có cần mang theo dù không?,False,1,smalltalk_weather,district,0.62,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.74}",rain_query,district,0.74,False,2036.1
Qwen3-4B-v7,Đi dạo ở đây có ổn không?,True,2,activity_weather,city,0.8,"{""intent"": ""activity_weather"", ""scope"": ""city"", ""confidence"": 0.8, ""rewritten_query"": ""Hôm nay ở Hà Nội có thể đi dạo không?""}",activity_weather,city,0.8,True,4067.6
Qwen3-4B-v7,So sánh thời tiết Nam Từ Liêm và Phố cổ Hà Nội,False,1,location_comparison,ward,0.62,"{""intent"": ""location_comparison"", ""scope"": ""district"", ""confidence"": 0.85}",location_comparison,district,0.85,False,2031.3
Qwen3-4B-v7,"Hôm nay ở Hoàng Liệt, Hoàng Mai nhiệt độ hiện tại là bao nhiêu?",False,1,temperature_query,ward,0.74,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.74}",temperature_query,ward,0.74,True,2035.7
Qwen3-4B-v7,quan dong anh trua nay mua khong nhi?,False,1,rain_query,district,0.85,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.85}",rain_query,district,0.85,True,2031.2
Qwen3-4B-v7,Thời tiết Sóc Sơn mấy ngày qua có thay đổi gì không?,False,1,seasonal_context,district,0.74,"{""intent"": ""historical_weather"", ""scope"": ""district"", ""confidence"": 0.74}",historical_weather,district,0.74,False,2123.5
Qwen3-4B-v7,tuần trước thì sao?,True,2,historical_weather,ward,0.8,"{""intent"": ""historical_weather"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Tuần trước thời tiết Phường Ba Đình thế nào?""}",historical_weather,ward,0.8,True,3968.9
Qwen3-4B-v7,Phường Yên Nghĩa có cảnh báo nồm ẩm không?,False,1,weather_alert,ward,0.92,"{""intent"": ""weather_alert"", ""scope"": ""ward"", ""confidence"": 0.92}",weather_alert,ward,0.92,True,2034.4
Qwen3-4B-v7,Cho mình biết tình hình thời tiết Ba Đình hôm nay,False,1,weather_overview,district,0.74,"{""intent"": ""weather_overview"", ""scope"": ""district"", ""confidence"": 0.74}",weather_overview,district,0.74,True,2117.6
Qwen3-4B-v7,"tam biet nhe, hen gap lai!",False,1,smalltalk_weather,city,0.62,"{""intent"": ""smalltalk_weather"", ""scope"": ""city"", ""confidence"": 0.62}",smalltalk_weather,city,0.62,True,2117.5
Qwen3-4B-v7,Thời tiết chỗ đó hiện tại thế nào?,True,2,current_weather,district,0.8,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.8, ""rewritten_query"": ""Thời tiết hiện tại ở quận Bắc Từ Liêm thế nào?""}",current_weather,district,0.8,True,4078.4
Qwen3-4B-v7,Hôm nay ra ngoài nên mặc đồ gì nhỉ?,False,1,smalltalk_weather,city,0.62,"{""intent"": ""smalltalk_weather"", ""scope"": ""city"", ""confidence"": 0.92}",smalltalk_weather,city,0.92,True,2121.3
Qwen3-4B-v7,Dự báo thời tiết ở phường Hương Sơn tuần này?,False,1,daily_forecast,ward,0.92,"{""intent"": ""daily_forecast"", ""scope"": ""ward"", ""confidence"": 0.92}",daily_forecast,ward,0.92,True,2118.6
Qwen3-4B-v7,Chiều mai ở Thanh Xuân có thể nhiệt độ cao nhất sẽ đạt bao nhiêu?,False,1,temperature_query,district,0.74,"{""intent"": ""temperature_query"", ""scope"": ""district"", ""confidence"": 0.74}",temperature_query,district,0.74,True,2035.8
Qwen3-4B-v7,Đêm nay ở Tây Hồ có sương mù không nhỉ?,False,1,humidity_fog_query,district,0.74,"{""intent"": ""humidity_fog_query"", ""scope"": ""district"", ""confidence"": 0.74}",humidity_fog_query,district,0.74,True,2211.0
Qwen3-4B-v7,Hà Nội hôm nay đẹp trời không?,False,1,weather_overview,city,0.92,"{""intent"": ""smalltalk_weather"", ""scope"": ""city"", ""confidence"": 0.62}",smalltalk_weather,city,0.62,False,2118.5
